,     Extent,time,xco2,xch4
3018,15.724,2011-11-16,390.36404,1780.1170000000002
3019,15.576,2011-11-17,390.3614,1781.2456
3020,15.45,2011-11-18,390.2097,1774.3607
3021,15.28,2011-11-19,390.17203,1778.5311
3022,15.128,2011-11-20,390.0792,1776.6925
3023,14.991,2011-11-21,390.34586,1771.6482
3024,14.915,2011-11-22,390.54956,1791.68
3025,14.772,2011-11-23,390.31113,1792.9817
3026,14.621,2011-11-24,390.5826,1784.4625
3027,14.543,2011-11-25,390.18536,1778.4727
3028,14.438,2011-11-26,390.44794,1772.1855
3029,14.267,2011-11-27,390.55826,1771.6079
3030,14.163,2011-11-28,390.69485,1772.9103
3031,14.082,2011-11-29,390.45636,1777.0851
3032,13.947,2011-11-30,390.32903999999996,1774.8538
3033,13.852,2011-12-01,390.91107,1774.9479
3034,13.765,2011-12-02,390.32816,1772.9823
3035,13.67,2011-12-03,390.81192000000004,1777.5388
3036,13.59,2011-12-04,390.67505,1792.5894
3037,13.487,2011-12-05,390.51944,1791.7032
3038,13.381,2011-12-06,390.61877000000004,1788.7178
3039,13.2,2011-12-07,390.27316,1773.3997
3040,13.029,2011-12-08,390.52367999999996,1775.5802
3041,12.956,2011-12-09,390.64276,1777.4595
3042,12.668,2011-12-10,391.02572999999995,1777.4865
3043,12.509,2011-12-11,390.88892000000004,1777.4398
3044,12.331,2011-12-12,391.1023,1774.2714
3045,12.166,2011-12-13,390.62967000000003,1775.6315
3046,12.038,2011-12-14,390.74615,1771.6945
3047,11.755,2011-12-15,390.88812,1773.0483
3048,11.59,2011-12-16,391.15207000000004,1794.87
3049,11.439,2011-12-17,391.283,1789.935
3050,11.183,2011-12-18,390.90225,1789.269
3051,10.924,2011-12-19,390.52805,1768.464
3052,10.468,2011-12-20,390.556,1766.6143
3053,10.12,2011-12-21,390.60152999999997,1770.9022
3054,9.851,2011-12-22,390.88034,1772.5748
3055,9.653,2011-12-23,390.524,1769.4224
3056,9.324,2011-12-24,391.0095,1773.9136
3057,9.042,2011-12-25,390.68523999999996,1773.6781
3058,8.706,2011-12-26,390.59252999999995,1767.4482
3059,8.489,2011-12-27,390.658,1771.8744
3060,8.283,2011-12-28,391.14224,1790.5444
3061,8.073,2011-12-29,391.30338,1787.3895
3062,7.906,2011-12-30,391.01935,1790.8370000000002
3063,7.72,2011-12-31,390.93422999999996,1776.6887
3064,7.572,2012-01-01,391.0132,1773.7804
3065,7.466,2012-01-02,391.07343,1771.5984
3066,7.346,2012-01-03,390.77808,1775.2299
3067,7.166,2012-01-04,391.0819,1773.0469
3068,7.061,2012-01-05,390.92917,1772.7235
3069,6.906,2012-01-06,390.92224,1774.4673
3070,6.696,2012-01-07,391.1767,1775.832
3071,6.6,2012-01-08,391.33786000000003,1771.4377
3072,6.465,2012-01-09,391.3699,1787.2089
3073,6.29,2012-01-10,392.14517,1788.7706
3074,6.156,2012-01-11,391.9461,1788.9445
3075,5.979,2012-01-12,391.09085,1773.2137
3076,5.855,2012-01-13,391.12344,1770.4271
3077,5.68,2012-01-14,391.0777,1773.0989
3078,5.577,2012-01-15,391.44894,1780.5602
3079,5.514,2012-01-16,390.82288,1774.6091
3080,5.365,2012-01-17,391.21475,1774.547
3081,5.196,2012-01-18,391.53283999999996,1777.9019
3082,5.128,2012-01-19,391.18933,1776.2549
3083,5.071,2012-01-20,391.54507,1774.4812
3084,4.956,2012-01-21,392.01004,1789.2362
3085,4.851,2012-01-22,391.40704,1792.0002
3086,4.757,2012-01-23,392.18512000000004,1789.3048
3087,4.677,2012-01-24,391.2968,1778.1392
3088,4.579,2012-01-25,390.8949,1774.5416
3089,4.517,2012-01-26,391.22812000000005,1770.3944
3090,4.466,2012-01-27,391.23444,1777.7039
3091,4.435,2012-01-28,391.02835,1774.4070000000002
3092,4.375,2012-01-29,391.0436,1771.6194
3093,4.314,2012-01-30,391.33328,1775.56
3094,4.254,2012-01-31,391.08963,1767.6727
3095,4.227,2012-02-01,391.397,1773.1583
3096,4.172,2012-02-02,391.05942000000005,1791.2035
3097,4.124,2012-02-03,391.4315,1784.1033
3098,4.065,2012-02-04,391.81683,1790.5956
3099,4.026,2012-02-05,390.9857,1775.7341
3100,3.955,2012-02-06,391.4331,1778.0636
3101,3.868,2012-02-07,391.39907999999997,1780.0725
3102,3.84,2012-02-08,391.10236000000003,1782.2317
3103,3.755,2012-02-09,391.85843,1777.3093
3104,3.637,2012-02-10,391.62772,1775.6681
3105,3.639,2012-02-11,391.0448,1774.7615
3106,3.658,2012-02-12,391.2443,1778.5737
3107,3.645,2012-02-13,391.33682000000005,1774.9181
3108,3.587,2012-02-14,391.5338,1788.7118
3109,3.518,2012-02-15,391.99948,1787.1692
3110,3.402,2012-02-16,392.04752,1786.3274
3111,3.332,2012-02-17,391.52512,1783.2605
3112,3.314,2012-02-18,391.31237999999996,1781.5725
3113,3.262,2012-02-19,391.9808,1777.1849
3114,3.214,2012-02-20,392.01117,1782.6991
3115,3.201,2012-02-21,391.75677,1781.1937
3116,3.162,2012-02-22,391.25023999999996,1772.523
3117,3.111,2012-02-23,391.23285,1781.4993
3118,3.137,2012-02-24,391.87796000000003,1781.3868
3119,3.25,2012-02-25,391.8286,1777.4358
3120,3.292,2012-02-26,392.77814,1792.1359
3121,3.195,2012-02-27,392.98837000000003,1792.8735
3122,3.226,2012-02-28,392.81534,1787.0436
3123,3.23,2012-02-29,391.8886,1784.1227
3124,3.286,2012-03-01,391.61758,1778.6968
3125,3.36,2012-03-02,390.98922999999996,1780.1051
3126,3.386,2012-03-03,391.86800000000005,1784.2583
3127,3.48,2012-03-04,391.59802,1780.2302
3128,3.554,2012-03-05,391.99374,1782.3087
3129,3.601,2012-03-06,391.6413,1785.9258
3130,3.69,2012-03-07,391.75858,1781.6803
3131,3.791,2012-03-08,391.44016,1783.2491
3132,3.891,2012-03-09,391.90402,1782.8934
3133,4.011,2012-03-10,392.17166000000003,1785.5055
3134,4.083,2012-03-11,392.39883,1788.5846
3135,4.184,2012-03-12,392.73822,1785.483
3136,4.37,2012-03-13,393.03362999999996,1788.1702
3137,4.399,2012-03-14,392.22733,1787.9718
3138,4.489,2012-03-15,392.41846,1785.6729
3139,4.626,2012-03-16,392.2405,1782.7959
3140,4.723,2012-03-17,392.7171,1784.7002
3141,4.787,2012-03-18,392.07205,1784.6970000000001
3142,4.867,2012-03-19,392.83987,1788.3252
3143,4.924,2012-03-20,392.68903,1786.3823
3144,5.019,2012-03-21,392.93408,1790.6918
3145,5.13,2012-03-22,392.85733,1785.003
3146,5.167,2012-03-23,392.38327000000004,1785.9451
3147,5.177,2012-03-24,392.0437,1783.7825
3148,5.292,2012-03-25,392.51007000000004,1781.6545
3149,5.415,2012-03-26,392.17107999999996,1782.9012
3150,5.524,2012-03-27,392.67914,1784.9689
3151,5.658,2012-03-28,391.98177999999996,1781.3381
3152,5.644,2012-03-29,392.27145,1777.5538
3153,5.725,2012-03-30,391.39926,1779.4928
3154,5.805,2012-03-31,392.11816,1781.4268
3155,5.912,2012-04-01,392.66937,1780.4086
3156,6.044,2012-04-02,392.20117,1783.355
3157,6.077,2012-04-03,392.42633,1781.255
3158,6.15,2012-04-04,392.84598,1778.0631
3159,6.231,2012-04-05,393.34262,1787.6354
3160,6.23,2012-04-06,393.53952000000004,1785.4971
3161,6.301,2012-04-07,392.93106,1783.3004
3162,6.374,2012-04-08,393.49405,1785.1597
3163,6.421,2012-04-09,393.9183,1785.4597
3164,6.515,2012-04-10,392.94802999999996,1781.4589999999998
3165,6.741,2012-04-11,392.94632,1784.2268
3166,6.86,2012-04-12,393.79287999999997,1786.2928
3167,6.94,2012-04-13,393.5978,1784.4512
3168,7.092,2012-04-14,393.1025,1787.0562
3169,7.229,2012-04-15,392.6451,1783.2535
3170,7.413,2012-04-16,393.30704,1783.3077
3171,7.475,2012-04-17,392.87384,1786.7620000000002
3172,7.582,2012-04-18,394.035,1788.6529999999998
3173,7.664,2012-04-19,393.32953,1783.7825
3174,7.784,2012-04-20,393.23517000000004,1786.499
3175,7.965,2012-04-21,393.2566,1783.148
3176,8.002,2012-04-22,393.93222000000003,1788.2372
3177,8.141,2012-04-23,393.51867999999996,1787.4392
3178,8.266,2012-04-24,394.53384,1793.3636
3179,8.382,2012-04-25,394.18712999999997,1787.2091
3180,8.493,2012-04-26,393.18747,1785.3684
3181,8.612,2012-04-27,393.3372,1781.4481
3182,8.702,2012-04-28,393.42706,1782.4441
3183,8.803,2012-04-29,393.33588,1784.3041
3184,8.876,2012-04-30,392.70956,1784.4274
3185,8.951,2012-05-01,393.5523,1785.4856
3186,9.111,2012-05-02,393.18256,1784.8668
3187,9.225,2012-05-03,393.56137,1782.8884
3188,9.27,2012-05-04,393.6181,1782.8193
3189,9.373,2012-05-05,393.2662,1785.1788
3190,9.472,2012-05-06,394.14844,1788.4099
3191,9.673,2012-05-07,393.71814,1786.1819
3192,9.779,2012-05-08,392.79202000000004,1779.264
3193,9.908,2012-05-09,393.534,1779.6613
3194,10.011,2012-05-10,392.86136,1781.0538
3195,9.958,2012-05-11,394.0604,1787.5887
3196,10.037,2012-05-12,394.1914,1784.1067
3197,10.147,2012-05-13,393.63492,1782.7457
3198,10.232,2012-05-14,395.5166,1787.1168
3199,10.343,2012-05-15,393.7224,1785.4287
3200,10.496,2012-05-16,393.9045,1785.5127
3201,10.56,2012-05-17,393.46866,1785.4982
3202,10.628,2012-05-18,394.1807,1788.8005
3203,10.756,2012-05-19,393.68712999999997,1782.9202
3204,10.828,2012-05-20,392.28098,1780.888
3205,10.956,2012-05-21,393.70416,1781.5872
3206,11.011,2012-05-22,393.23584,1776.8079
3207,11.049,2012-05-23,393.28705,1783.2435
3208,11.132,2012-05-24,393.5999,1783.0624
3209,11.24,2012-05-25,393.02907999999996,1780.592
3210,11.306,2012-05-26,393.5375,1784.749
3211,11.531,2012-05-27,394.20285,1783.4169
3212,11.677,2012-05-28,393.43832000000003,1780.1136
3213,11.752,2012-05-29,392.684,1781.9696
3214,11.839,2012-05-30,393.20218,1779.1626
3215,11.916,2012-05-31,393.4391,1778.1978
3216,11.984,2012-06-01,392.73917,1779.7013
3217,12.064,2012-06-02,393.16443,1780.6536
3218,12.184,2012-06-03,392.7679,1775.1614
3219,12.315,2012-06-04,393.19237999999996,1781.0864
3220,12.379,2012-06-05,392.9317,1779.2859
3221,12.546,2012-06-06,393.66992,1779.1401
3222,12.597,2012-06-07,393.2857,1778.5151
3223,12.704,2012-06-08,392.673,1777.6837
3224,12.864,2012-06-09,393.1683,1778.7861
3225,12.987,2012-06-10,392.75912,1783.0697
3226,13.077,2012-06-11,393.0395,1782.4841
3227,13.159,2012-06-12,393.1419,1781.7806
3228,13.261,2012-06-13,392.34918,1778.6514
3229,13.418,2012-06-14,392.29706,1780.336
3230,13.517,2012-06-15,392.30215,1777.7782
3231,13.621,2012-06-16,392.84927000000005,1779.9694
3232,13.782,2012-06-17,392.5259,1782.269
3233,13.877,2012-06-18,392.7584,1777.352
3234,13.973,2012-06-19,392.82117,1780.2827
3235,14.081,2012-06-20,392.6371,1781.9476
3236,14.165,2012-06-21,393.10486000000003,1782.2839999999999
3237,14.268,2012-06-22,393.08936,1781.1370000000002
3238,14.365,2012-06-23,392.5083,1782.5967
3239,14.424,2012-06-24,392.3397,1777.8552
3240,14.526,2012-06-25,392.12048,1780.0146
3241,14.615,2012-06-26,392.09042,1783.545
3242,14.76,2012-06-27,391.93557999999996,1780.9941
3243,14.891,2012-06-28,392.60406,1782.8373
3244,14.983,2012-06-29,392.14333999999997,1781.1195
3245,15.013,2012-06-30,391.9974,1779.8075
3246,15.05,2012-07-01,392.24396,1782.6501
3247,15.122,2012-07-02,392.34442,1782.1989999999998
3248,15.311,2012-07-03,392.20718,1780.96
3249,15.332,2012-07-04,392.33597000000003,1783.4979999999998
3250,15.441,2012-07-05,391.97586,1782.1747
3251,15.584,2012-07-06,392.1464,1779.7743
3252,15.649,2012-07-07,391.45602,1778.5483
3253,15.759,2012-07-08,391.6558,1779.5704
3254,15.883,2012-07-09,391.28915,1780.5972
3255,15.968,2012-07-10,391.9588,1784.4132
3256,16.078,2012-07-11,391.60947000000004,1783.6056
3257,16.163,2012-07-12,391.81307999999996,1783.3192
3258,16.171,2012-07-13,391.70813,1783.9875
3259,16.204,2012-07-14,391.47916000000004,1784.3638
3260,16.268,2012-07-15,391.92847,1781.2063
3261,16.386,2012-07-16,391.8591,1784.481
3262,16.481,2012-07-17,391.6822,1782.9344
3263,16.564,2012-07-18,391.72385,1781.8889
3264,16.546,2012-07-19,391.1737,1779.8153
3265,16.541,2012-07-20,391.09897,1784.4054
3266,16.577,2012-07-21,391.4822,1782.0337
3267,16.623,2012-07-22,390.62006,1785.6697
3268,16.784,2012-07-23,390.9064,1785.9856
3269,16.871,2012-07-24,391.51105,1782.1447
3270,17.006,2012-07-25,391.68442000000005,1783.4589999999998
3271,17.112,2012-07-26,391.34995,1785.3981
3272,17.053,2012-07-27,391.59792999999996,1782.8094
3273,17.111,2012-07-28,391.13217000000003,1784.3024
3274,17.125,2012-07-29,391.65796,1785.019
3275,17.187,2012-07-30,391.50516,1783.1154
3276,17.288,2012-07-31,391.04865,1783.8754
3277,17.432,2012-08-01,391.28128,1784.8378
3278,17.553,2012-08-02,391.47855,1789.3317
3279,17.598,2012-08-03,391.76486,1787.0724
3280,17.736,2012-08-04,391.19122000000004,1785.0511
3281,17.78,2012-08-05,391.51947,1785.7572
3282,17.801,2012-08-06,391.20633,1785.7661
3283,17.847,2012-08-07,391.3659,1787.0549
3284,17.852,2012-08-08,391.17932,1786.0509
3285,17.906,2012-08-09,391.07025,1785.1614
3286,17.94,2012-08-10,390.99863,1786.7557
3287,18.007,2012-08-11,391.1771,1786.4028
3288,18.036,2012-08-12,391.25833,1784.7129
3289,18.056,2012-08-13,391.3028,1795.6447
3290,18.068,2012-08-14,391.27887000000004,1790.6066
3291,18.087,2012-08-15,390.96545,1787.2759
3292,18.098,2012-08-16,391.22842,1789.0204
3293,18.084,2012-08-17,391.45865,1789.003
3294,18.089,2012-08-18,391.12665,1786.2773
3295,18.123,2012-08-19,391.05593999999996,1791.7935
3296,18.177,2012-08-20,391.24765,1786.1906
3297,18.174,2012-08-21,391.02615,1790.0322
3298,18.264,2012-08-22,390.73975,1790.5673
3299,18.291,2012-08-23,390.96655,1792.3726
3300,18.343,2012-08-24,391.0469,1795.4468
3301,18.344,2012-08-25,391.03833,1797.5906
3302,18.427,2012-08-26,390.8716,1794.2426
3303,18.501,2012-08-27,390.8308,1788.7910000000002
3304,18.529,2012-08-28,391.1237,1790.9093
3305,18.629,2012-08-29,391.04016,1792.5197
3306,18.619,2012-08-30,391.16393999999997,1789.626
3307,18.615,2012-08-31,391.0398,1794.3711
3308,18.632,2012-09-01,390.80872,1789.7765
3309,18.747,2012-09-02,391.00806,1790.1694
3310,18.753,2012-09-03,390.87534,1791.7708
3311,18.849,2012-09-04,390.59033,1788.4885
3312,18.814,2012-09-05,390.57864,1794.8335
3313,18.869,2012-09-06,390.59637000000004,1799.1112
3314,18.908,2012-09-07,390.96976,1796.4438
3315,19.002,2012-09-08,390.7313,1791.7933
3316,19.122,2012-09-09,390.80800000000005,1792.4934
3317,19.242,2012-09-10,390.96057,1790.2264
3318,19.293,2012-09-11,391.12122,1793.2686
3319,19.334,2012-09-12,390.52896,1792.9491
3320,19.388,2012-09-13,390.6424,1791.8939
3321,19.373,2012-09-14,391.04077,1792.5468
3322,19.391,2012-09-15,391.03542999999996,1792.685
3323,19.343,2012-09-16,390.63345,1794.2067
3324,19.276,2012-09-17,390.92175,1791.7427
3325,19.282,2012-09-18,390.84064,1799.1075
3326,19.327,2012-09-19,391.3075,1796.7882
3327,19.359,2012-09-20,391.084,1790.759
3328,19.387,2012-09-21,391.33437999999995,1792.3112
3329,19.478,2012-09-22,390.92742999999996,1793.0476
3330,19.46,2012-09-23,390.99917999999997,1792.3091
3331,19.464,2012-09-24,391.42,1790.54
3332,19.472,2012-09-25,391.44855,1785.2229
3333,19.477,2012-09-26,391.25577000000004,1789.0753
3334,19.374,2012-09-27,391.33124,1791.9388
3335,19.349,2012-09-28,391.30383,1792.7815
3336,19.257,2012-09-29,391.55072,1803.5902
3337,19.213,2012-09-30,391.4204,1796.1382
3338,19.235,2012-10-01,391.31094,1796.8
3339,19.214,2012-10-02,391.55585,1784.1627
3340,19.193,2012-10-03,391.44135,1785.1969
3341,19.127,2012-10-04,391.48245,1783.6246
3342,19.034,2012-10-05,391.2748,1783.6749
3343,19.078,2012-10-06,391.52005,1784.7168
3344,19.012,2012-10-07,391.43286,1781.4081
3345,18.97,2012-10-08,391.29065,1784.1908
3346,18.948,2012-10-09,391.2061,1780.2367
3347,18.93,2012-10-10,391.6225,1786.259
3348,18.877,2012-10-11,391.15527000000003,1799.6333
3349,18.875,2012-10-12,391.1017,1788.7372
3350,18.733,2012-10-13,391.73807,1794.5562
3351,18.646,2012-10-14,391.71042,1784.3829
3352,18.661,2012-10-15,391.84796,1786.6793
3353,18.67,2012-10-16,391.8139,1786.9387
3354,18.631,2012-10-17,391.71005,1781.4382
3355,18.54,2012-10-18,391.6757,1785.1218
3356,18.504,2012-10-19,391.92096000000004,1787.3375
3357,18.493,2012-10-20,391.94928,1786.3977
3358,18.461,2012-10-21,391.95833999999996,1785.825
3359,18.415,2012-10-22,392.09485,1785.5573
3360,18.305,2012-10-23,391.70092999999997,1797.0483
3361,18.221,2012-10-24,391.5775,1795.3159
3362,18.139,2012-10-25,391.97565,1794.8236
3363,18.136,2012-10-26,392.2673,1783.9695
3364,18.045,2012-10-27,391.9221,1789.9382
3365,17.921,2012-10-28,392.14075,1785.999
3366,17.888,2012-10-29,392.33142000000004,1787.1809
3367,17.81,2012-10-30,392.14145,1785.1826
3368,17.698,2012-10-31,392.51215,1786.0304
3369,17.685,2012-11-01,392.24585,1788.7379
3370,17.644,2012-11-02,392.1433,1785.879
3371,17.63,2012-11-03,392.07153,1783.3224
3372,17.544,2012-11-04,392.33752000000004,1795.4395
3373,17.464,2012-11-05,392.30887,1800.1279
3374,17.372,2012-11-06,392.36893,1798.005
3375,17.246,2012-11-07,392.14187999999996,1786.1744
3376,17.186,2012-11-08,392.296,1785.5807
3377,17.088,2012-11-09,392.4502,1788.0803
3378,16.95,2012-11-10,392.48425,1787.7223
3379,16.809,2012-11-11,392.5637,1787.9863
3380,16.748,2012-11-12,392.53452000000004,1786.6678
3381,16.678,2012-11-13,392.75897000000003,1784.2069
3382,16.518,2012-11-14,392.67996,1784.0604
3383,16.336,2012-11-15,392.60568,1788.039
3384,16.193,2012-11-16,392.72823999999997,1798.0726
3385,16.088,2012-11-17,392.81167999999997,1799.3558
3386,15.955,2012-11-18,393.0513,1794.705
3387,15.863,2012-11-19,392.40722999999997,1780.5342
3388,15.667,2012-11-20,392.64502000000005,1786.6467
3389,15.528,2012-11-21,392.67432,1786.7191
3390,15.34,2012-11-22,392.69354,1790.174
3391,15.158,2012-11-23,392.68793,1786.2626
3392,14.97,2012-11-24,392.98645,1787.5947
3393,14.832,2012-11-25,392.5694,1779.8724
3394,14.568,2012-11-26,392.5816,1782.7793
3395,14.246,2012-11-27,392.45245,1785.2433
3396,14.198,2012-11-28,393.00167999999996,1802.7764
3397,14.013,2012-11-29,393.39713,1802.4198
3398,13.781,2012-11-30,393.46164,1803.3712
3399,13.559,2012-12-01,392.90512,1782.2627
3400,13.393,2012-12-02,392.85425,1775.8547
3401,13.21,2012-12-03,393.0887,1777.9435
3402,12.954,2012-12-04,392.8022,1778.7468
3403,12.786,2012-12-05,392.96033,1777.3787
3404,12.606,2012-12-06,393.04117,1781.1609
3405,12.378,2012-12-07,393.07099999999997,1787.2137
3406,12.171,2012-12-08,392.72873,1780.144
3407,12.023,2012-12-09,392.99414,1786.0894
3408,11.829,2012-12-10,393.4753,1800.8807
3409,11.603,2012-12-11,393.5395,1800.0857
3410,11.376,2012-12-12,393.40674,1800.7701
3411,11.139,2012-12-13,393.40047999999996,1786.2515
3412,10.867,2012-12-14,392.99447999999995,1780.9045
3413,10.609,2012-12-15,393.04062000000005,1778.777
3414,10.431,2012-12-16,393.0111,1781.5220000000002
3415,10.201,2012-12-17,393.30228,1783.1292
3416,9.962,2012-12-18,393.21255,1780.1534
3417,9.667,2012-12-19,393.301,1785.0472
3418,9.476,2012-12-20,393.15045,1782.5193
3419,9.31,2012-12-21,393.20328,1781.2876
3420,9.099,2012-12-22,394.02097000000003,1799.6316
3421,8.847,2012-12-23,393.58148,1796.3895
3422,8.56,2012-12-24,394.33176000000003,1794.9763
3423,8.339,2012-12-25,393.4927,1779.4314
3424,8.054,2012-12-26,393.19775,1776.2341
3425,7.912,2012-12-27,393.4221,1776.3414
3426,7.749,2012-12-28,393.3308,1784.1368
3427,7.542,2012-12-29,393.47283999999996,1781.4171
3428,7.323,2012-12-30,393.70712000000003,1782.9321
3429,7.246,2012-12-31,393.67105,1784.8442
3430,7.121,2013-01-01,393.6864,1779.2747
3431,6.935,2013-01-02,393.81696,1781.4371
3432,6.841,2013-01-03,394.33887000000004,1794.5145
3433,6.756,2013-01-04,394.3615,1791.8275
3434,6.601,2013-01-05,393.97488,1786.9033
3435,6.543,2013-01-06,393.90204,1782.4004
3436,6.416,2013-01-07,393.24036,1773.4121
3437,6.334,2013-01-08,393.1826,1772.7915
3438,6.179,2013-01-09,393.89026,1780.3069
3439,6.095,2013-01-10,393.37686,1777.911
3440,6.004,2013-01-11,393.62152000000003,1774.9949
3441,5.905,2013-01-12,393.6028,1778.1934
3442,5.746,2013-01-13,393.20264,1777.3817
3443,5.623,2013-01-14,393.53525,1777.8329
3444,5.508,2013-01-15,394.3454,1796.4904
3445,5.424,2013-01-16,394.29736,1793.7733
3446,5.372,2013-01-17,394.56543,1794.7557
3447,5.292,2013-01-18,394.14667000000003,1781.579
3448,5.185,2013-01-19,393.9165,1779.98
3449,5.101,2013-01-20,393.80987999999996,1777.6119
3450,4.953,2013-01-21,394.07245,1781.4099
3451,4.936,2013-01-22,393.73196,1772.9968
3452,4.856,2013-01-23,393.55246,1773.4021
3453,4.757,2013-01-24,393.95538,1775.6753
3454,4.654,2013-01-25,393.88214,1772.7803
3455,4.665,2013-01-26,393.8036,1775.9216
3456,4.538,2013-01-27,394.31199999999995,1782.0743
3457,4.485,2013-01-28,394.05786,1784.935
3458,4.427,2013-01-29,394.68134,1785.8916
3459,4.323,2013-01-30,393.45342999999997,1768.755
3460,4.267,2013-01-31,394.202,1773.1421
3461,4.202,2013-02-01,393.69513,1774.9489999999998
3462,4.146,2013-02-02,393.58727999999996,1784.8862
3463,4.096,2013-02-03,393.36008,1772.1438
3464,4.033,2013-02-04,393.6191,1777.1604
3465,3.96,2013-02-05,393.9642,1785.8289
3466,3.925,2013-02-06,393.5716,1783.0559
3467,3.903,2013-02-07,393.74908,1780.1829
3468,3.895,2013-02-08,394.6205,1797.5264
3469,3.887,2013-02-09,394.533,1793.495
3470,3.847,2013-02-10,394.6185,1791.2008
3471,3.833,2013-02-11,393.98242,1785.9293
3472,3.812,2013-02-12,394.11107999999996,1777.8353
3473,3.741,2013-02-13,394.04526,1780.9958
3474,3.753,2013-02-14,394.3471,1793.1902
3475,3.741,2013-02-15,394.06387,1783.3461
3476,3.713,2013-02-16,394.50644,1786.2335
3477,3.695,2013-02-17,394.2554,1792.23
3478,3.708,2013-02-18,394.18002,1783.1631
3479,3.679,2013-02-19,393.94824,1784.3358
3480,3.693,2013-02-20,394.7857,1802.0181
3481,3.693,2013-02-21,394.77856,1792.1116
3482,3.754,2013-02-22,394.89267,1793.0502
3483,3.738,2013-02-23,394.1347,1792.1631
3484,3.761,2013-02-24,394.28146,1785.5736
3485,3.789,2013-02-25,394.1581,1783.4376
3486,3.739,2013-02-26,394.7044,1794.2982
3487,3.801,2013-02-27,394.6003,1784.9122
3488,3.883,2013-02-28,394.3972,1788.1589999999999
3489,3.87,2013-03-01,394.33856000000003,1783.7782
3490,4.031,2013-03-02,394.7099,1785.1722
3491,4.121,2013-03-03,394.36282,1784.5187
3492,4.16,2013-03-04,394.96677,1789.6924
3493,4.196,2013-03-05,395.49326,1784.7273
3494,4.262,2013-03-06,395.25754,1792.9933
3495,4.366,2013-03-07,394.9369,1786.4756
3496,4.45,2013-03-08,394.97292999999996,1784.9944
3497,4.539,2013-03-09,394.9749,1789.2803
3498,4.701,2013-03-10,394.6933,1788.8022
3499,4.729,2013-03-11,395.1943,1786.6802
3500,4.807,2013-03-12,394.88235,1787.1970000000001
3501,4.874,2013-03-13,394.87732,1788.1956
3502,4.954,2013-03-14,394.85213999999996,1784.3545
3503,4.976,2013-03-15,394.89886,1785.9389999999999
3504,5.024,2013-03-16,394.16235,1788.7462
3505,5.094,2013-03-17,395.33255,1786.2020000000002
3506,5.173,2013-03-18,394.9133,1782.7172
3507,5.23,2013-03-19,394.84,1784.8817
3508,5.266,2013-03-20,394.91882000000004,1785.4225
3509,5.329,2013-03-21,395.0867,1785.8264
3510,5.41,2013-03-22,394.98135,1786.8169
3511,5.476,2013-03-23,395.30453,1785.5474
3512,5.562,2013-03-24,395.4459,1789.2317
3513,5.661,2013-03-25,395.49203,1788.8844
3514,5.706,2013-03-26,395.5661,1785.8512
3515,5.747,2013-03-27,395.26926000000003,1792.1772
3516,5.996,2013-03-30,396.36728,1797.1453
3517,6.068,2013-03-31,395.34467,1790.8221
3518,6.2,2013-04-01,396.2548,1792.5917
3519,6.305,2013-04-02,396.3731,1790.3475
3520,6.388,2013-04-03,396.04266,1793.6431
3521,6.497,2013-04-04,396.24924,1792.7692
3522,6.596,2013-04-05,395.83224,1789.3612
3523,6.703,2013-04-06,395.73785,1792.7523
3524,6.82,2013-04-07,395.8646,1791.6134
3525,6.958,2013-04-08,395.76074,1789.4922
3526,7.057,2013-04-09,395.04077,1790.7119
3527,7.139,2013-04-10,395.207,1790.7432
3528,7.239,2013-04-11,395.71942,1783.7782
3529,7.322,2013-04-12,396.25317,1791.9559
3530,7.392,2013-04-13,396.3324,1792.8494
3531,7.509,2013-04-14,395.8627,1787.3339
3532,7.57,2013-04-15,395.92554,1792.826
3533,7.634,2013-04-16,396.0516,1789.9883
3534,7.733,2013-04-17,396.05984,1788.1637
3535,7.865,2013-04-18,395.21792999999997,1788.7104
3536,7.949,2013-04-19,395.8752,1789.638
3537,7.98,2013-04-20,396.20117,1785.9581
3538,8.055,2013-04-21,394.82608,1785.8306
3539,8.177,2013-04-22,395.47784,1785.0643
3540,8.313,2013-04-23,396.02707000000004,1782.7023
3541,8.433,2013-04-24,395.6731,1788.2731
3542,8.576,2013-04-25,396.11215,1789.1693
3543,8.624,2013-04-26,396.11328,1787.8779
3544,8.726,2013-04-27,395.77942,1790.7546
3545,8.848,2013-04-28,396.5068,1791.0242
3546,8.937,2013-04-29,396.20776,1789.2177
3547,9.134,2013-04-30,395.70044,1792.118
3548,9.186,2013-05-01,396.42812999999995,1793.8684
3549,9.309,2013-05-02,396.715,1788.3163
3550,9.457,2013-05-03,395.7106,1787.017
3551,9.568,2013-05-04,396.5799,1786.0406
3552,9.662,2013-05-05,396.42154,1784.5643
3553,9.765,2013-05-06,396.54007,1791.7836
3554,9.957,2013-05-07,396.99698,1791.2507
3555,10.057,2013-05-08,396.8263,1789.1804
3556,10.189,2013-05-09,396.30072,1789.0801
3557,10.329,2013-05-10,396.83304,1794.1787
3558,10.432,2013-05-11,396.67343,1789.3086
3559,10.608,2013-05-12,396.74002,1792.32
3560,10.7,2013-05-13,397.1762,1793.8839
3561,10.777,2013-05-14,397.02676,1788.4619
3562,10.85,2013-05-15,396.21664,1786.2925
3563,10.944,2013-05-16,396.08075,1781.8253
3564,11.042,2013-05-17,396.66156,1785.7389
