,time,temperature_2m,Snow_albedo,snow_melt,surface_pressure,Total_column_ozone
213,1996-10-01,239.74997831570911,0.8563998964315408,2.686355045227416e-09,79469.80943996433,0.003727745732536236
214,1996-11-01,250.51111774930405,0.8563007341289839,3.739443375094165e-07,80754.98086859117,0.00464882340932167
215,1996-12-01,256.26213456950853,0.8560312038156692,8.607092396707014e-06,80970.7042375231,0.006132310263587322
216,1997-01-01,255.3188024613514,0.8558825355548502,9.585176852017408e-06,81000.18283154107,0.006049515033492379
217,1997-02-01,248.9613136080353,0.8560149456881825,6.655794919238603e-07,80786.55221229777,0.005894865576219147
218,1997-03-01,242.37840045861503,0.8562600187017149,1.5988579033360846e-07,79855.60262714262,0.005941122775749583
219,1997-04-01,236.9468864185097,0.8562620409014856,4.656612999999883e-10,80349.89031593678,0.005986345264333382
220,1997-05-01,235.20709340623188,0.856288566996707,4.958373762591996e-10,79767.2500069939,0.005855899792121199
221,1997-06-01,236.71583153004497,0.8562395903899398,4.656612999999883e-10,80678.26768068045,0.005715153927847099
222,1997-07-01,231.5373536128051,0.8562137895575533,4.656612999999883e-10,79661.18867453349,0.005528555759342323
223,1997-08-01,232.3266471032278,0.8562836689400116,4.656612999999883e-10,79702.08185161103,0.005300280953549354
224,1997-09-01,234.344561108861,0.856212914435771,4.656612999999883e-10,79952.57270880202,0.004035332791632187
225,1997-10-01,240.22140052564998,0.8561145010083697,4.656612999999883e-10,80032.32771605588,0.0036226525182390975
226,1997-11-01,251.0753871364841,0.8560608496204284,1.2236257382898608e-06,81194.90612315139,0.005131854691962257
227,1997-12-01,256.1309666593188,0.8558054789583359,1.3440173736318375e-05,81224.98648100176,0.005941909053983592
228,1998-01-01,255.65292386283366,0.8558928669340902,9.72664322487594e-06,80744.85058539429,0.005756284825542675
229,1998-02-01,250.7419106950031,0.8560224350051149,3.987205820645325e-06,80534.98855043916,0.005825957990925896
230,1998-03-01,241.7147856332581,0.8561970925520822,1.3223915921917842e-07,80164.21809266246,0.00593893907181395
231,1998-04-01,235.6668712061298,0.8563867245700549,1.7736600307504546e-07,79389.43614522093,0.0057417123330407785
232,1998-05-01,237.8708306530768,0.8562825695319093,7.398088183752301e-09,80165.55314367001,0.005515407624873735
233,1998-06-01,238.04286502777146,0.8562415696024386,4.656612999999883e-10,80062.2496238383,0.005564877357849262
234,1998-07-01,233.98930027996124,0.8562119216871695,4.656612999999883e-10,79765.284366742,0.0057221013259951495
235,1998-08-01,234.1281229008664,0.8562980543568989,4.656612999999883e-10,79605.45391014875,0.005133851986461001
236,1998-09-01,233.40217771090576,0.8563300998857708,4.656612999999883e-10,80041.10244571364,0.003722885288617513
237,1998-10-01,238.6122181110266,0.8562751041564581,4.656612999999883e-10,79903.64154322339,0.003345674009731501
238,1998-11-01,248.6470480558371,0.8562570598974688,2.610545582510337e-07,79900.94036045628,0.004285176616947193
239,1998-12-01,255.38971284327457,0.8560496786862802,7.738958759163867e-06,80421.59566600062,0.005550287504327806
240,1999-01-01,256.3771914709796,0.8559182045997025,8.680548204974644e-06,80876.88320962341,0.005743134779920982
241,1999-02-01,249.47041749117312,0.8560910747030219,5.334580359383868e-07,80697.44612385008,0.0056803785923380395
242,1999-03-01,241.69566834041646,0.85626206193577,8.573256281709755e-08,80412.63783153858,0.005775178972259946
243,1999-04-01,236.28467511996269,0.8563510506473317,6.308803264332397e-08,79704.29939219715,0.005889532471488615
244,1999-05-01,235.4291599162968,0.8564281424658604,4.656612999999883e-10,79808.55867571884,0.005890752240881906
245,1999-06-01,236.41764848569463,0.8563613540258301,4.656612999999883e-10,81292.10948158454,0.005690097548960803
246,1999-07-01,234.31716432545943,0.8562995529468919,4.656612999999883e-10,80017.45835930678,0.005766401792495439
247,1999-08-01,234.460443204622,0.8563425257667008,4.656612999999883e-10,79928.45898126367,0.005236086315361566
248,1999-09-01,235.9827015577412,0.8562759948025224,4.656612999999883e-10,80224.89496398646,0.003631830918534411
249,1999-10-01,241.09425349561184,0.8563547260726635,4.825217707532402e-09,79182.14236987308,0.003427919270726411
250,1999-11-01,249.01458246964955,0.8563156930630387,2.506181178579009e-07,79945.63339991872,0.004296044395335019
251,1999-12-01,253.99064388386554,0.8561210255906703,4.340906805468396e-06,79950.9173092638,0.005727098068293476
252,2000-01-01,254.24853032413185,0.855922379626787,5.306349362792047e-06,80287.66596017766,0.0058348902215673406
253,2000-02-01,248.80508137250786,0.8560568430189581,2.0853353983922182e-06,80409.36456904559,0.005748844095987454
254,2000-03-01,241.51494603873283,0.8562445156705758,2.3103485138968216e-07,80507.04982336819,0.0056979048572283345
255,2000-04-01,236.92617219263047,0.8563259381021557,4.656612999999883e-10,80279.13541112519,0.005585963181960739
256,2000-05-01,235.95382422682425,0.8563382009238653,1.2568405916043951e-08,80137.79596031412,0.005304568531382826
257,2000-06-01,236.21933276825916,0.8563781284962254,4.656612999999883e-10,80548.43539502371,0.005012480773212572
258,2000-07-01,234.4939737961068,0.8562776571681195,4.656612999999883e-10,80325.64193655063,0.005078652629410939
259,2000-08-01,234.504347637001,0.8562433188585886,4.656612999999883e-10,80231.6190788247,0.004662561300102346
260,2000-09-01,235.8154465651424,0.856241636018594,4.656612999999883e-10,80628.2832645456,0.003321731049689134
261,2000-10-01,239.74790721240944,0.8562178119204951,4.656612999999883e-10,79739.32364389724,0.0043920790969762275
262,2000-11-01,251.02041993361888,0.8561526197190396,4.6518666124811174e-07,80881.27946635036,0.0063024012044644116
263,2000-12-01,254.85547125667102,0.8559895993711499,5.507264576362222e-06,81516.50752759556,0.0063693046768104255
264,2001-01-01,255.04875517211778,0.8558736039127448,8.881789724391931e-06,81112.85544681974,0.005855687073133379
265,2001-02-01,249.96741443500744,0.8560521984701303,9.257350430124851e-07,81066.53957379192,0.005456300343164107
266,2001-03-01,241.1477026051864,0.8561480234513854,4.755852521353361e-08,80441.21750073822,0.005691920348334931
267,2001-04-01,237.68486078071288,0.8562086497639887,4.656612999999883e-10,80038.98360438982,0.005667691799158632
268,2001-05-01,237.22714696058716,0.856295192971234,2.09109183188934e-08,80566.72964902247,0.0054836176301732405
269,2001-06-01,236.9772976997014,0.8562758955891429,4.656612999999883e-10,80396.21720790042,0.005413359842996867
270,2001-07-01,235.21923194866426,0.8561660924584313,4.656612999999883e-10,80589.55675774353,0.005357572690204103
271,2001-08-01,231.71958202257076,0.8563044440653773,4.656612999999883e-10,79636.41537860916,0.004828367305096109
272,2001-09-01,235.7864776965709,0.8563361131309452,4.5478054358864935e-09,79848.80074548065,0.0034169891477410057
273,2001-10-01,240.0155093344307,0.8563409108943999,4.656612999999883e-10,79498.15767084062,0.0036367159023184665
274,2001-11-01,250.06850715851544,0.8562687587259118,7.469355809813838e-08,80154.09182054433,0.004378473096576322
275,2001-12-01,256.18233100930445,0.8562125613281684,3.3123076706903125e-06,80386.20166494025,0.005537910941099064
276,2002-01-01,256.7085855260192,0.8558913668854784,9.61292152246982e-06,80843.88462833456,0.005849075089341553
277,2002-02-01,249.075376336203,0.8561672004306652,9.363525515719364e-07,80159.68631619144,0.005723465986429407
278,2002-03-01,244.18977669620082,0.8562845095151338,2.476504500849064e-09,81018.26187839611,0.005583745247615513
279,2002-04-01,240.0117256160315,0.8563657213446604,4.656612999999883e-10,80267.52503937017,0.005470906264789329
280,2002-05-01,239.37755990943197,0.8562855595425712,4.656612999999883e-10,81267.68898034777,0.005283203340870736
281,2002-06-01,235.9758209969956,0.8562266324767785,4.656612999999883e-10,80683.51559868341,0.0052773384292882745
282,2002-07-01,235.0925395210432,0.8562387197737827,4.656612999999883e-10,80598.05509776279,0.005386809760509174
283,2002-08-01,234.902659760962,0.8562428339349762,4.656612999999883e-10,79845.70593592977,0.005307915738141904
284,2002-09-01,236.89228113399625,0.8561505761414079,5.705814595936205e-10,80492.14814826612,0.0054695473217634795
285,2002-10-01,241.64774324143008,0.8561519418981982,9.074162438211358e-09,80966.29220886543,0.005612981458612665
286,2002-11-01,248.39179408573426,0.8561570501664005,1.7523007807976248e-07,80520.49865400625,0.007148793551149931
287,2002-12-01,254.42695465943248,0.8559568901661789,1.0732478781149206e-05,80408.39447889246,0.006461001614595486
288,2003-01-01,255.89938152704258,0.8558931263108456,1.1250631954272536e-05,81502.6619796425,0.005881326465410975
289,2003-02-01,250.53134722721023,0.8561012877102606,8.528878645485012e-07,81072.5905254492,0.005571495974109685
290,2003-03-01,242.45973476031705,0.8562463949266359,3.34398773993058e-07,80563.46994092887,0.005698342666837995
291,2003-04-01,237.8075885245769,0.8562674438004025,1.298516922752112e-08,80001.15601758259,0.0055742974439798925
292,2003-05-01,236.36844650907952,0.8563215273508406,4.656612999999883e-10,80195.21925268018,0.005404970925270006
293,2003-06-01,234.4555528327597,0.8562959873424224,4.656612999999883e-10,80958.71917569444,0.005814944172115301
294,2003-07-01,233.2086094125756,0.8563067695273734,4.656612999999883e-10,80003.57742300036,0.005860938360681544
295,2003-08-01,234.62388189305744,0.8563316584462244,4.656612999999883e-10,79701.41676596027,0.005420379434031862
296,2003-09-01,235.77350521446397,0.8563387647164852,4.987103158696215e-10,80087.44474107794,0.003909489602750818
297,2003-10-01,240.63616545606038,0.8563156885413976,4.656612999999883e-10,79966.06647215012,0.004015690824234915
298,2003-11-01,248.55087395198268,0.8562532596693259,1.6605094467396767e-07,80405.46220445432,0.005363306226754822
299,2003-12-01,256.22661149924573,0.856007278597323,6.177566442605473e-06,81658.38432099117,0.006139547371643692
300,2004-01-01,255.83084874705017,0.8558732713089494,7.161575117972888e-06,80823.44842936353,0.005815649890358959
301,2004-02-01,250.50596985740842,0.8560806687808112,1.0585335657217606e-06,81259.78339285305,0.0057068599407579645
302,2004-03-01,241.85744485336528,0.8562796803399471,1.9218533026277866e-07,80136.02645307392,0.00582456452075729
303,2004-04-01,238.6930120089049,0.8563468417001,8.48907671064018e-09,80268.27825842987,0.005678065409511472
304,2004-05-01,235.08557958641663,0.8563515794330359,8.724069056916991e-10,80188.80454865951,0.0058331599922534045
305,2004-06-01,235.7241589633132,0.8563438913985758,5.547700809384197e-10,79866.23624814274,0.006326433676987571
306,2004-07-01,230.80090152690315,0.8563274900616582,1.2979457405839272e-08,79405.12867827446,0.00648272836926226
307,2004-08-01,232.70063553795146,0.8563635668708617,4.656612999999883e-10,79830.19619014085,0.005909526296919078
308,2004-09-01,236.38621053486926,0.8564029117420592,4.656612999999883e-10,79974.02553104536,0.0043764069995556884
309,2004-10-01,240.90166022162998,0.8563669057555051,4.517636197511205e-09,80045.43920602092,0.004730989503813796
310,2004-11-01,248.70213234469026,0.8562799570090278,5.400369451042836e-07,80388.35278974332,0.005408024594637074
311,2004-12-01,256.20453996126395,0.8559898452958589,9.260121653288955e-06,81378.58392643319,0.006324303917247771
312,2005-01-01,256.51973870699936,0.8558872763832949,8.311456420536603e-06,81140.44637159213,0.005816462821801367
313,2005-02-01,249.60713670814454,0.8562420916132585,1.3384139048072321e-06,80214.18103264099,0.005724670303271954
314,2005-03-01,242.68178593733356,0.856346487870429,4.5240069713352354e-08,80446.81639288395,0.005698843201406203
315,2005-04-01,237.5147792513213,0.8563220928364311,4.656612999999883e-10,80090.56706861447,0.005690155593420198
316,2005-05-01,235.9914980111284,0.8562665749096832,4.656612999999883e-10,80454.95672761224,0.0058173998769535575
317,2005-06-01,236.35228867267045,0.8562859073416278,4.656612999999883e-10,80992.50661170691,0.00595086871212767
318,2005-07-01,234.41739456445683,0.8562134703255138,4.656612999999883e-10,80177.41418836088,0.005772810773675805
319,2005-08-01,234.3178788202513,0.8562950159869862,4.656612999999883e-10,79770.71954530054,0.00528154848179761
320,2005-09-01,236.94147377287186,0.8562644377700563,4.656612999999883e-10,80060.10648197857,0.0038699023059987022
321,2005-10-01,242.2198927742167,0.8563090011949828,2.9495006304548968e-08,79871.47678060607,0.004122191362644282
322,2005-11-01,248.8733581916084,0.8562159255421327,4.475958733312753e-07,80461.85506371188,0.00592415242658068
323,2005-12-01,257.114112947308,0.8560955978028019,5.605898432998337e-06,81814.94200454383,0.0059648838675209325
324,2006-01-01,255.95571787269935,0.8559949032207135,8.790338857644385e-06,81007.86983337447,0.005909065288223407
325,2006-02-01,249.44567026664558,0.8560244729877465,4.584582323589698e-06,80786.62513647662,0.00588022707099194
326,2006-03-01,242.45919358514485,0.8562369738674239,9.577134568093124e-09,80374.36466042035,0.006108042346793268
327,2006-04-01,238.39250661769051,0.8563926854090989,6.685224707014129e-09,80554.59579900275,0.005931068922379414
328,2006-05-01,235.88938780031282,0.8563604634019363,1.7080405171913388e-08,79654.55050259383,0.006150740554300301
329,2006-06-01,237.05753696316208,0.8562802421431662,1.2518173223363588e-07,80305.13955033058,0.006163718978882979
330,2006-07-01,232.8116281906597,0.8563451852706421,4.656612999999883e-10,79692.20703314223,0.00610164758654746
331,2006-08-01,236.26243807929455,0.8561541305577829,4.656612999999883e-10,80952.44100557645,0.005158535768600345
332,2006-09-01,234.79328552946444,0.8562118952210037,4.656612999999883e-10,80237.96928038298,0.0036773644577593493
333,2006-10-01,239.79288634730477,0.8562527909298592,2.1724179850448426e-07,79575.0233550736,0.003495442056039293
334,2006-11-01,250.12075683870287,0.8563194135017803,5.846191149286728e-07,80233.70631171332,0.00420037152695896
335,2006-12-01,254.57794474812374,0.8560210455684901,5.446526271813527e-06,80662.93879223776,0.005972202878894447
336,2007-01-01,256.52491916042266,0.8559325631685203,7.560395911802702e-06,81124.47857308204,0.0058111893892408865
337,2007-02-01,248.83833290167095,0.8560313280569674,7.960005843530144e-07,80535.78308948464,0.005905179108450451
338,2007-03-01,241.88672359948643,0.8562744849412663,6.100115199889861e-09,80704.05800865577,0.005739323660953692
339,2007-04-01,237.79484902841432,0.8562672838191893,4.656612999999883e-10,80681.00484858171,0.005621963936695689
340,2007-05-01,239.0222369055526,0.8561815906728348,4.656612999999883e-10,80817.03203219277,0.0053951517304817965
